Seconds_Since_Start,Score_Difference
22,2
77,0
95,2
145,0
172,2
200,3
227,5
252,2
281,0
303,2
311,0
334,-2
354,0
420,-2
464,-4
483,-2
498,-4
515,-1
549,1
561,3
563,1
599,-1
647,-3
692,-6
717,-8
748,-6
794,-8
819,-10
842,-7
867,-9
913,-7
1011,-9
1025,-7
1114,-5
1130,-7
1174,-9
1214,-11
1239,-9
1287,-7
1310,-9
1329,-6
1353,-9
1370,-6
1409,-4
1457,-6
1475,-4
1499,-2
1550,0
1586,2
1657,4
1682,5
1701,3
1758,5
1791,2
1821,-1
1841,2
1878,4
1916,2
1938,4
1952,3
2013,0
2037,2
2059,-1
2065,1
2084,-1
2131,1
2152,-1
2176,1
2205,-1
2236,-3
2281,-6
2318,-9
2333,-7
2358,-9
2389,-11
2405,-9
2418,-12
2468,-14
2545,-16
2571,-18
2587,-17
2619,-15
2643,-18
2660,-16
2685,-14
2712,-12
2740,-10
2792,-12
2832,-15
2867,-13
