Seconds_Since_Start,Score_Difference
7,-2
27,0
55,2
66,0
115,2
132,0
147,2
173,4
209,7
238,5
251,2
292,4
332,6
339,3
353,6
368,3
384,5
402,3
420,6
433,4
456,5
470,1
478,-1
507,-4
529,-2
542,-4
569,-2
584,-4
607,-2
648,-5
701,-3
717,-5
720,-2
737,1
761,-2
790,0
857,-3
927,-6
986,-3
1004,-5
1042,-7
1089,-5
1128,-3
1175,-5
1189,-7
1200,-4
1232,-6
1271,-4
1284,-6
1336,-4
1353,-6
1376,-9
1413,-7
1435,-9
1453,-7
1479,-9
1494,-6
1509,-8
1547,-10
1587,-8
1606,-10
1628,-12
1660,-14
1700,-16
1712,-14
1763,-12
1782,-14
1823,-12
1856,-10
1900,-8
1915,-10
1976,-8
2000,-5
2047,-7
2058,-5
2070,-7
2096,-5
2110,-7
2127,-5
2136,-8
2205,-6
2242,-9
2265,-6
2278,-8
2332,-6
2389,-3
2410,-5
2456,-3
2506,-4
2523,-7
2560,-4
2576,-6
2595,-8
2614,-6
2632,-4
2649,-7
2664,-5
2680,-6
2693,-4
2763,-3
2773,-5
2828,-3
2846,-5
2853,-7
2868,-5
2870,-7
2879,-5
