Seconds_Since_Start,Score_Difference
22,-2
97,-4
114,-2
147,-4
168,-1
187,-3
230,-6
249,-3
262,-5
291,-8
310,-6
358,-8
400,-10
412,-8
449,-6
472,-8
478,-6
496,-8
513,-6
527,-3
578,-5
596,-3
612,-5
625,-3
644,-5
684,-8
765,-10
778,-7
859,-4
995,-2
1025,0
1037,2
1051,-1
1076,1
1099,-1
1122,-4
1137,-2
1158,-4
1176,-1
1201,-3
1256,-1
1266,-3
1283,-5
1300,-3
1318,-1
1339,1
1358,-2
1391,0
1400,-3
1426,-4
1428,-6
1452,-3
1504,-5
1517,-3
1527,-5
1563,-7
1595,-5
1622,-7
1641,-8
1688,-11
1786,-14
1803,-12
1823,-14
1850,-16
1876,-14
1902,-17
1922,-14
1944,-12
1963,-14
1990,-16
2021,-18
2041,-21
2083,-23
2105,-21
2225,-19
2244,-21
2273,-23
2296,-25
2312,-22
2333,-20
2381,-17
2394,-19
2420,-22
2439,-20
2502,-23
2544,-21
2568,-19
2619,-22
2640,-20
2788,-22
2836,-24
