Seconds_Since_Start,Score_Difference
16,1
34,-1
99,-3
110,-1
122,-3
137,0
197,-2
315,-4
329,-2
403,1
471,-1
488,1
517,3
544,6
674,8
691,6
714,9
758,12
775,9
833,12
895,15
912,13
944,10
989,13
1007,11
1041,9
1100,12
1121,9
1145,7
1172,10
1187,7
1254,5
1293,3
1308,5
1337,2
1360,0
1395,-2
1407,0
1474,-2
1497,-4
1523,-1
1578,2
1590,-1
1605,0
1705,2
1720,0
1733,2
1761,0
1779,-2
1796,0
1816,-3
1837,0
1872,-3
1909,-5
1960,-3
2007,-5
2023,-2
2062,-4
2075,-1
2094,-4
2102,-2
2118,-5
2133,-3
2151,-5
2177,-7
2205,-10
2234,-12
2254,-9
2268,-11
2334,-9
2354,-11
2366,-8
2398,-10
2446,-12
2468,-11
2506,-13
2516,-10
2532,-12
2556,-14
2606,-16
2612,-13
2632,-15
2661,-12
2686,-14
2703,-12
2733,-14
2744,-12
2780,-11
2835,-8
2853,-9
2869,-6
