Seconds_Since_Start,Score_Difference
18,1
33,-1
51,0
71,-3
160,-5
177,-3
212,-5
230,-7
238,-6
244,-4
283,-1
302,-2
319,-1
328,-3
342,0
365,-3
399,-5
406,-4
422,-6
434,-5
480,-3
494,-5
524,-7
539,-4
577,-2
606,-4
619,-1
648,1
684,3
701,2
789,4
841,7
861,5
882,3
981,1
1065,3
1106,2
1119,4
1135,2
1161,4
1175,2
1204,0
1227,-2
1252,-4
1285,-6
1305,-4
1320,-6
1343,-4
1364,-1
1382,-3
1408,-1
1430,-3
1460,-6
1484,-8
1591,-6
1660,-3
1679,-5
1698,-2
1720,-4
1731,-2
1793,-4
1851,-2
1867,-4
1887,-2
1912,-4
1944,-1
1960,-3
1989,0
2017,-2
2027,0
2034,-2
2061,1
2112,-2
2137,-5
2160,-2
2200,-4
2297,-6
2340,-3
2362,-6
2406,-8
2418,-9
2429,-6
2486,-3
2504,-5
2539,-3
2564,-5
2585,-2
2605,-5
2619,-3
2652,-1
2673,-3
2692,-1
2709,1
2725,-1
2771,-3
2829,-5
