Seconds_Since_Start,Score_Difference
13,-2
43,-4
59,-6
77,-4
106,-6
133,-3
168,-5
185,-2
238,0
272,-3
296,-1
337,-3
349,-1
366,1
391,-1
413,1
467,-2
512,0
526,-2
543,0
553,-3
653,-2
662,0
678,2
690,-1
718,2
720,5
761,6
781,9
791,7
812,9
829,6
858,8
877,6
907,8
932,10
951,8
970,6
1010,8
1029,6
1091,7
1147,4
1209,2
1227,1
1266,-1
1296,-4
1320,-2
1341,1
1397,-1
1435,-3
1440,-1
1482,1
1509,-1
1536,1
1563,2
1579,-2
1616,0
1626,2
1708,4
1726,2
1747,0
1811,1
1842,-2
1856,0
1899,3
1916,0
1932,3
1946,1
1979,3
1994,1
2017,4
2036,1
2055,4
2071,2
2100,0
2129,-1
2182,0
2241,2
2280,0
2304,2
2403,4
2411,2
2461,0
2506,-3
2535,-5
2567,-7
2598,-8
2617,-11
2631,-9
2664,-7
2701,-6
2716,-9
2757,-7
2803,-5
2822,-6
2828,-3
2858,-5
2868,-2
2870,-4
