Seconds_Since_Start,Score_Difference
67,3
79,0
103,3
160,6
173,4
212,7
256,10
303,13
325,15
360,17
382,14
399,16
410,13
453,10
475,8
569,10
581,8
598,11
622,14
636,12
644,13
656,10
665,12
689,14
703,12
719,14
758,12
794,15
814,13
832,10
852,12
865,10
887,8
920,10
939,8
954,10
972,12
995,10
1060,12
1105,10
1146,8
1183,10
1203,7
1250,4
1272,6
1296,9
1312,7
1357,5
1372,7
1396,9
1408,6
1440,4
1464,6
1487,8
1509,6
1550,9
1577,7
1631,5
1646,6
1656,3
1664,6
1695,8
1705,5
1739,3
1751,6
1803,4
1811,6
1835,4
1871,6
1884,4
1917,2
1934,3
1947,1
1965,-1
2000,-4
2031,-2
2085,-4
2158,-6
2199,-4
2221,-2
2250,-1
2268,-4
2290,-1
2304,-3
2321,-1
2369,0
2385,-2
2418,0
2446,2
2464,-1
2504,0
2527,2
2562,-1
2574,1
2593,-1
2627,1
2640,-1
2655,1
2672,3
2780,5
2807,2
2825,4
2847,6
2860,7
