Seconds_Since_Start,Score_Difference
14,3
31,1
87,-2
104,0
119,2
164,4
185,6
193,3
229,5
243,3
260,6
269,4
302,6
310,3
330,5
342,3
416,0
441,3
460,6
498,8
537,6
601,4
655,6
674,9
686,8
702,10
735,8
814,5
836,8
874,10
882,8
898,5
930,2
954,0
963,2
992,5
1003,3
1041,1
1100,3
1109,1
1117,3
1129,1
1180,3
1198,1
1238,3
1251,1
1266,3
1274,2
1292,1
1302,4
1322,2
1344,5
1403,3
1413,5
1470,3
1512,5
1524,2
1572,4
1581,2
1604,5
1625,7
1673,9
1717,12
1744,14
1761,11
1798,9
1815,11
1826,9
1859,7
1881,5
1898,7
1935,9
1945,7
1995,9
2017,7
2026,5
2048,2
2067,5
2148,7
2160,5
2184,8
2251,11
2268,9
2310,11
2321,8
2369,10
2378,8
2395,11
2423,12
2438,10
2495,13
2537,15
2554,17
2570,15
2590,16
2605,14
2631,16
2656,19
2670,17
2698,19
2717,17
2741,20
2781,22
2791,20
2810,18
2828,16
2852,18
