Seconds_Since_Start,Score_Difference
27,-2
116,1
173,4
208,2
314,4
373,2
387,4
411,6
447,4
462,6
499,3
520,5
555,8
628,10
645,8
667,10
713,12
719,9
773,10
813,12
838,15
904,13
947,11
978,9
1031,7
1054,6
1079,8
1142,8
1154,10
1180,11
1223,13
1255,15
1302,13
1339,11
1359,14
1385,15
1417,17
1559,15
1570,17
1609,15
1625,17
1640,16
1655,18
1710,21
1771,24
1795,22
1835,24
1855,21
1895,23
1914,21
1932,19
1943,21
1959,19
1968,20
1992,18
2011,19
2025,16
2038,18
2057,19
2082,21
2106,23
2177,21
2218,19
2270,21
2290,18
2322,16
2390,14
2428,17
2504,14
2565,12
2583,14
2606,15
2625,17
2648,15
2670,13
2711,15
2730,13
2751,11
2770,13
2798,10
2825,8
2827,9
2839,7
2841,9
