Seconds_Since_Start,Score_Difference
80,-1
118,-4
136,-2
152,-4
165,-2
202,-4
216,-1
244,1
259,-1
280,-3
305,-5
321,-3
371,-5
388,-3
424,-1
448,-3
478,-5
487,-3
506,-5
538,-2
562,-3
582,-5
623,-7
635,-5
665,-8
689,-11
714,-8
720,-5
739,-3
764,-1
774,-3
788,-1
809,-3
875,-1
898,-3
926,-6
945,-7
964,-9
984,-11
1017,-8
1084,-7
1099,-4
1114,-6
1128,-7
1170,-5
1189,-7
1209,-5
1232,-7
1260,-10
1299,-12
1308,-9
1343,-12
1357,-10
1387,-8
1440,-6
1465,-4
1489,-2
1527,1
1532,-1
1538,1
1651,2
1716,-1
1737,0
1759,-2
1782,-4
1803,-2
1818,-5
1835,-3
1851,-5
1894,-3
1931,-5
1990,-3
2028,-5
2054,-3
2071,-5
2091,-3
2104,-5
2110,-3
2136,-6
2158,-3
2176,-2
2196,-4
2215,-6
2253,-3
2255,-5
2304,-3
2319,-5
2374,-2
2389,-4
2401,-1
2415,-3
2424,0
2443,-2
2455,0
2476,-3
2492,-1
2511,-3
2530,-1
2546,-3
2560,-1
2586,-2
2608,0
2623,-3
2654,-6
2691,-9
2720,-6
2750,-8
2760,-6
2778,-9
2783,-7
2851,-9
2857,-7
2861,-8
2871,-6
