Seconds_Since_Start,Score_Difference
37,2
88,5
97,3
119,1
131,3
193,4
221,2
238,4
252,6
274,4
305,2
337,0
350,2
367,0
379,2
392,0
415,2
427,0
453,-2
468,0
488,-2
506,-4
530,-7
553,-5
593,-7
649,-4
666,-7
686,-5
692,-7
710,-5
718,-7
740,-5
783,-3
806,-6
857,-4
929,-2
941,-4
987,-7
1034,-9
1086,-7
1104,-5
1117,-7
1133,-9
1164,-7
1175,-10
1189,-8
1217,-6
1227,-8
1238,-6
1272,-9
1304,-12
1321,-9
1343,-11
1356,-9
1379,-11
1413,-13
1433,-11
1474,-13
1504,-15
1530,-17
1561,-15
1577,-18
1594,-20
1643,-18
1650,-20
1661,-17
1686,-16
1703,-18
1710,-15
1728,-17
1746,-20
1759,-17
1806,-15
1831,-13
1849,-16
1917,-19
1937,-16
1959,-19
1981,-18
1994,-15
2023,-12
2063,-15
2100,-17
2120,-15
2130,-17
2144,-15
2183,-12
2232,-10
2248,-12
2261,-10
2279,-12
2289,-10
2345,-12
2377,-10
2390,-13
2420,-15
2433,-13
2444,-15
2458,-12
2478,-14
2527,-13
2537,-15
2549,-13
2568,-16
2594,-17
2603,-19
2623,-16
2679,-18
2700,-19
2718,-16
2748,-18
2759,-15
2777,-13
2787,-15
2796,-13
2833,-15
2853,-18
2866,-16
