Seconds_Since_Start,Score_Difference
60,-1
106,-4
127,-6
141,-8
168,-10
190,-12
220,-13
240,-14
256,-12
279,-14
310,-12
338,-10
351,-12
393,-14
413,-12
426,-14
449,-16
470,-14
483,-12
524,-15
535,-12
590,-14
603,-11
645,-9
660,-11
673,-8
686,-10
691,-8
737,-10
773,-12
840,-10
863,-13
885,-11
957,-13
972,-12
982,-14
993,-11
1086,-9
1111,-11
1120,-8
1163,-10
1202,-13
1218,-11
1235,-13
1256,-11
1258,-13
1274,-11
1304,-13
1323,-11
1352,-13
1380,-15
1401,-13
1405,-13
1436,-11
1454,-13
1471,-12
1487,-14
1512,-16
1521,-17
1643,-19
1653,-17
1686,-14
1707,-17
1729,-15
1746,-18
1800,-20
1839,-18
1886,-20
1906,-18
1944,-15
2024,-13
2032,-14
2078,-11
2096,-14
2112,-12
2129,-14
2148,-12
2212,-14
2231,-12
2255,-14
2274,-12
2295,-14
2320,-12
2334,-14
2356,-12
2365,-14
2425,-12
2487,-11
2530,-9
2559,-7
2605,-5
2621,-7
2681,-4
2705,-6
2717,-3
2777,-1
2800,-3
2838,-5
2862,-7
2877,-5
