Seconds_Since_Start,Score_Difference
23,2
48,0
60,2
77,4
90,1
121,4
140,2
195,5
209,3
218,5
321,7
382,4
396,6
427,9
498,11
534,13
555,10
581,12
605,14
621,17
690,15
701,17
715,14
734,12
754,14
765,12
785,14
816,17
865,15
913,18
942,19
958,17
988,14
1077,15
1134,17
1153,15
1214,17
1226,16
1241,18
1271,21
1291,18
1312,16
1378,14
1389,12
1398,15
1418,17
1536,15
1564,18
1580,16
1599,19
1628,21
1641,19
1667,21
1678,19
1697,21
1771,23
1786,21
1833,23
1859,21
1903,23
1920,21
1964,22
1977,20
2067,23
2087,21
2112,19
2156,20
2191,17
2229,15
2245,13
2265,11
2286,13
2308,10
2324,13
2344,10
2383,7
2425,4
2459,1
2482,3
2524,5
2581,7
2592,5
2618,7
2639,9
2661,7
2748,9
2768,8
2779,9
2818,11
2845,14
2851,12
