Seconds_Since_Start,Score_Difference
20,-2
80,-4
96,-3
111,-5
154,-7
197,-10
210,-8
227,-10
318,-12
336,-10
358,-8
375,-10
395,-8
405,-11
442,-14
481,-16
495,-14
543,-16
565,-13
582,-15
596,-16
603,-13
619,-15
626,-13
649,-11
671,-13
685,-11
809,-8
842,-7
863,-9
879,-7
896,-5
921,-2
961,-4
979,-2
1003,-4
1039,-2
1056,-4
1097,-7
1116,-4
1126,-6
1137,-5
1185,-7
1188,-4
1225,-2
1240,-5
1285,-7
1433,-4
1461,-6
1477,-4
1503,-2
1525,0
1548,-2
1575,-5
1593,-3
1615,-1
1629,-2
1649,0
1666,2
1674,0
1686,3
1701,1
1737,3
1811,1
1839,-1
1919,2
1940,0
1956,-2
1977,0
2004,-2
2026,-1
2035,-4
2048,-2
2065,-4
2099,-2
2111,-4
2126,-1
2178,1
2195,-1
2227,-3
2260,-1
2284,-3
2355,-5
2387,-7
2435,-9
2462,-11
2488,-14
2503,-12
2519,-14
2525,-12
2544,-13
2558,-11
2617,-13
2629,-11
2693,-12
2705,-14
2720,-11
2755,-8
2769,-10
2772,-8
2824,-5
2848,-8
2852,-6
2855,-8
2860,-6
2861,-8
2869,-6
2870,-8
2875,-6
2876,-8
