Seconds_Since_Start,Score_Difference
21,-2
36,0
52,-2
110,1
121,0
153,2
175,-1
224,-4
241,-2
287,0
321,3
338,7
349,4
365,6
432,4
444,7
499,10
527,13
547,11
564,14
590,12
643,15
666,14
679,16
691,13
763,16
837,18
870,20
884,18
931,16
1011,18
1037,21
1075,19
1173,17
1197,19
1266,17
1293,19
1325,21
1348,19
1363,22
1371,20
1487,17
1512,19
1524,17
1581,15
1592,17
1612,15
1640,18
1663,20
1683,18
1702,20
1721,18
1757,17
1788,14
1803,16
1827,13
1838,16
1856,14
1870,16
1934,14
1994,16
2025,19
2064,16
2077,18
2130,20
2132,18
2157,17
2219,15
2251,13
2281,11
2297,13
2332,12
2370,14
2393,16
2407,14
2434,16
2449,14
2527,12
2564,14
2581,11
2613,8
2682,6
2713,4
2747,2
2760,4
2771,1
2808,-2
2842,-4
2847,-3
2875,-5
