Seconds_Since_Start,Score_Difference
42,-2
53,0
63,-2
77,0
105,2
133,-1
154,1
179,3
206,6
218,4
234,6
244,4
283,6
321,9
335,7
353,10
369,8
394,6
423,8
443,6
455,4
497,7
520,5
532,7
586,10
610,8
616,9
626,8
638,9
681,7
687,10
719,12
739,10
772,12
789,10
801,13
823,11
843,13
912,11
978,14
994,12
1013,10
1075,7
1103,4
1118,7
1139,9
1169,11
1184,10
1214,12
1222,9
1245,11
1261,8
1279,10
1314,7
1332,9
1343,11
1379,13
1403,15
1408,13
1430,16
1438,13
1461,15
1491,13
1518,11
1526,14
1582,12
1601,9
1633,12
1655,10
1670,12
1693,10
1731,13
1780,11
1796,13
1842,10
1859,13
1868,11
1927,9
1953,6
2017,8
2030,7
2049,9
2088,7
2092,8
2103,11
2128,14
2133,12
2159,10
2189,8
2201,11
2228,13
2245,10
2299,8
2341,5
2360,8
2373,5
2384,7
2439,10
2477,8
2540,10
2556,8
2575,9
2619,11
2672,14
2688,16
2718,19
2741,22
2753,20
2765,22
2781,21
2795,24
2880,22
