Seconds_Since_Start,Score_Difference
22,-2
37,0
58,-3
71,-1
106,-4
148,-2
161,-4
192,-6
229,-4
260,-6
274,-4
389,-6
415,-8
433,-5
483,-3
504,-5
560,-6
591,-7
618,-4
649,-6
659,-8
681,-6
720,-4
748,-7
766,-4
795,-6
811,-4
825,-6
844,-3
891,-1
920,1
955,4
968,2
984,4
996,2
1008,4
1041,7
1053,6
1097,4
1124,6
1187,4
1212,2
1229,4
1248,3
1275,1
1299,3
1321,5
1334,3
1351,5
1370,3
1379,6
1399,3
1405,5
1413,2
1466,0
1494,-2
1510,0
1546,2
1562,4
1599,6
1629,5
1699,3
1713,4
1747,2
1803,4
1818,2
1843,1
1863,4
1886,3
1898,6
1964,8
1986,5
2035,3
2047,5
2058,3
2072,5
2088,4
2109,2
2126,4
2143,2
2154,4
2193,6
2218,8
2236,5
2249,7
2259,5
2290,2
2322,-1
2372,2
2450,4
2478,1
2499,4
2562,2
2575,4
2600,1
2647,3
2671,1
2687,3
2726,1
2775,-1
2788,1
2810,-1
2865,-2
2873,-4
2874,-3
