Seconds_Since_Start,Score_Difference
39,-2
52,0
67,-2
86,0
162,-2
197,-5
258,-8
282,-6
334,-8
361,-5
382,-3
522,0
693,2
775,5
864,3
905,5
930,6
952,4
992,2
1029,1
1047,3
1075,5
1118,3
1149,1
1180,3
1198,1
1237,3
1280,1
1315,-1
1352,1
1430,4
1436,2
1457,-1
1509,-4
1529,-2
1577,1
1656,-1
1704,-3
1724,-5
1763,-7
1787,-5
1827,-3
1897,-5
1929,-2
1958,-1
1975,-3
2000,-6
2021,-4
2059,-6
2099,-8
2126,-7
2139,-9
2174,-7
2187,-10
2278,-7
2295,-9
2320,-7
2356,-5
2381,-8
2410,-11
2424,-9
2441,-11
2478,-8
2492,-11
2504,-9
2542,-7
2596,-5
2642,-6
2671,-7
2706,-4
2721,-2
2787,1
2808,-1
2824,1
2867,2
2876,0
2878,2
2879,0
3351,-2
3429,0
3475,-3
3507,-6
3514,-5
3557,-3
3583,-5
3587,-6
