Seconds_Since_Start,Score_Difference
24,2
42,-1
72,-3
82,-1
110,-3
126,-1
146,-4
200,-6
210,-4
231,-7
273,-9
296,-7
312,-8
346,-10
396,-9
419,-6
438,-8
491,-10
505,-8
549,-10
570,-8
591,-6
659,-9
672,-7
676,-10
715,-8
743,-10
759,-8
778,-11
835,-9
853,-7
918,-9
986,-11
995,-9
1007,-12
1023,-10
1074,-7
1091,-10
1104,-7
1132,-5
1145,-7
1170,-10
1178,-8
1206,-5
1231,-8
1252,-5
1273,-3
1296,-6
1307,-4
1330,-7
1347,-5
1379,-7
1391,-5
1427,-3
1460,-5
1525,-7
1553,-10
1579,-13
1593,-16
1613,-14
1641,-12
1653,-14
1668,-12
1692,-14
1710,-12
1753,-10
1783,-7
1845,-5
1859,-8
1875,-6
1904,-3
1925,-6
1953,-9
1981,-11
1988,-8
2058,-10
2114,-8
2151,-11
2185,-9
2239,-6
2265,-4
2302,-2
2331,0
2360,-3
2376,-1
2425,-3
2452,-1
2481,-3
2504,-1
2529,2
2574,4
2620,2
2649,4
2790,6
2821,8
2828,7
2842,4
2843,6
2857,7
