Seconds_Since_Start,Score_Difference
56,-2
68,1
129,-1
160,-4
171,-2
208,0
247,2
281,0
302,-2
331,0
347,-2
378,1
389,3
420,1
441,3
456,1
483,3
532,2
552,1
564,3
600,6
662,5
720,3
746,1
771,-1
783,1
827,-1
837,2
896,0
908,3
930,1
950,3
954,1
992,3
1017,5
1063,4
1072,7
1089,10
1101,9
1120,11
1130,9
1140,8
1159,6
1178,8
1184,6
1221,3
1231,6
1240,4
1279,3
1294,5
1309,3
1331,5
1362,3
1380,6
1410,9
1429,7
1452,9
1480,11
1543,13
1563,11
1646,13
1660,10
1693,8
1718,6
1753,4
1767,6
1788,3
1874,5
1890,3
1907,5
1936,7
1962,5
1985,8
2007,9
2042,11
2066,13
2094,11
2121,13
2130,11
2147,14
2173,11
2202,13
2239,11
2261,14
2313,12
2332,15
2351,17
2484,19
2508,17
2530,19
2545,18
2566,15
2600,13
2612,16
2633,14
2700,16
2714,13
2715,14
2732,16
2767,13
2832,11
