Seconds_Since_Start,Score_Difference
18,-2
42,-4
80,-2
116,1
137,-1
203,-3
265,-6
290,-3
316,-1
332,-3
350,-1
413,-4
432,-2
443,-5
487,-7
507,-5
552,-3
589,0
604,-2
629,-5
687,-2
742,-4
816,-6
854,-4
893,-2
922,0
935,-3
955,0
984,2
1053,5
1092,7
1136,9
1175,10
1216,8
1234,10
1279,13
1292,10
1306,12
1327,14
1342,12
1376,10
1399,8
1434,6
1438,8
1463,10
1492,11
1512,9
1551,7
1573,9
1589,7
1614,9
1627,7
1699,6
1748,8
1824,6
1845,9
1859,7
1882,5
1917,3
1954,1
1992,-1
2017,-3
2045,-5
2092,-8
2130,-6
2176,-8
2204,-6
2226,-8
2242,-7
2285,-5
2305,-3
2445,-1
2454,-3
2463,-1
2499,-3
2516,-1
2614,1
2689,3
2723,5
2747,3
2768,2
2785,4
2818,6
2823,3
2844,6
2849,3
2880,0
3352,-3
3379,-5
3400,-2
3425,-5
3439,-3
3458,-5
3493,-3
3521,-1
3543,-4
3580,-6
3586,-4
3589,-6
3599,-8
