Seconds_Since_Start,Score_Difference
17,-3
88,-6
130,-3
148,-5
170,-3
196,0
221,-2
264,1
284,-1
315,-3
333,0
360,-2
384,-4
424,-2
439,-5
477,-2
524,0
538,-3
592,-4
632,-5
663,-8
736,-6
812,-9
830,-11
851,-9
927,-6
943,-7
958,-9
982,-11
1003,-9
1020,-11
1035,-8
1094,-6
1105,-8
1125,-5
1146,-7
1189,-5
1210,-7
1233,-9
1266,-11
1289,-13
1303,-12
1336,-9
1363,-7
1405,-5
1427,-2
1454,-4
1485,-6
1512,-3
1546,-5
1589,-3
1622,-1
1633,-4
1663,-2
1687,0
1726,3
1752,0
1787,3
1808,1
1828,4
1855,2
1882,-1
1955,-3
1965,-1
1996,1
2012,-1
2021,0
2079,2
2102,0
2123,2
2131,0
2148,2
2179,0
2191,2
2220,0
2244,-2
2260,1
2280,-1
2300,-2
2334,-4
2369,-2
2396,-4
2414,-1
2444,-3
2478,-1
2491,-3
2507,0
2528,-2
2584,0
2618,-2
2695,-1
2710,-4
2732,-1
2778,-4
2811,-7
2832,-9
2848,-11
2858,-9
2859,-10
2875,-8
