Seconds_Since_Start,Score_Difference
17,2
38,0
50,3
90,5
115,3
136,1
152,4
200,1
220,-1
256,1
274,-1
302,1
312,-1
332,1
394,3
411,1
470,-1
504,-3
528,0
562,3
608,5
632,2
694,5
744,3
770,6
790,4
847,2
866,1
890,4
902,3
911,1
928,3
945,1
972,-1
1001,-3
1024,-1
1052,1
1069,-1
1100,-3
1120,-5
1130,-3
1159,-1
1187,-4
1203,-2
1243,0
1291,-2
1320,-4
1340,-2
1350,-4
1364,-2
1381,-4
1420,-7
1489,-5
1515,-3
1525,-5
1540,-3
1562,-5
1653,-6
1670,-4
1767,-6
1795,-8
1832,-10
1881,-12
1904,-10
1942,-8
1967,-11
1993,-13
2036,-11
2106,-13
2118,-11
2157,-8
2195,-7
2205,-9
2259,-11
2314,-13
2375,-10
2424,-12
2443,-10
2453,-12
2510,-11
2576,-9
2603,-7
2629,-9
2652,-11
2681,-14
2694,-16
2727,-18
2738,-16
2763,-18
2851,-21
