Seconds_Since_Start,Score_Difference
19,-1
34,1
88,-1
100,2
116,0
139,-2
165,-4
260,-2
281,-1
293,-3
313,-1
324,-3
334,0
348,-2
402,-4
419,-2
440,-5
487,-7
500,-5
508,-3
521,-6
537,-5
670,-7
681,-4
690,-5
717,-7
740,-5
793,-3
807,-5
834,-8
895,-10
933,-7
1057,-5
1092,-3
1114,0
1136,-2
1177,-4
1224,-2
1235,-4
1257,-6
1279,-4
1294,-6
1313,-4
1332,-5
1354,-3
1377,-6
1399,-4
1413,-2
1433,-4
1440,-7
1464,-5
1480,-7
1503,-6
1520,-9
1547,-8
1591,-6
1614,-4
1627,-6
1663,-8
1694,-10
1714,-7
1721,-10
1802,-9
1825,-11
1850,-8
1864,-11
1884,-9
1924,-11
1946,-9
1968,-6
1990,-9
2012,-11
2031,-9
2047,-8
2062,-10
2089,-12
2106,-9
2152,-12
2173,-14
2195,-12
2231,-10
2268,-12
2290,-10
2301,-12
2356,-14
2408,-12
2441,-10
2482,-12
2530,-11
2556,-13
2606,-11
2651,-9
2666,-11
2684,-9
2707,-11
2736,-13
2757,-10
2780,-8
2792,-10
2828,-7
2844,-10
2851,-8
2861,-5
2876,-3
2877,-5
2878,-3
