Seconds_Since_Start,Score_Difference
41,2
65,0
88,1
114,3
178,1
224,-1
252,-4
272,-2
304,-4
334,-1
358,1
385,3
404,6
434,4
486,2
570,4
604,6
633,4
675,1
719,-1
750,-3
770,-1
814,0
832,2
860,0
885,-2
903,0
929,2
944,0
999,-2
1022,1
1044,-1
1066,-3
1088,-2
1108,-4
1122,-2
1146,-4
1164,-1
1202,-3
1231,-6
1258,-8
1295,-10
1343,-8
1380,-6
1390,-8
1414,-10
1438,-8
1477,-10
1494,-8
1523,-7
1591,-5
1637,-2
1661,-4
1701,-2
1750,0
1803,-3
1843,-6
1901,-3
1914,-6
1952,-8
1984,-10
1998,-8
2023,-6
2041,-8
2107,-10
2125,-8
2156,-10
2239,-8
2263,-10
2387,-8
2440,-11
2502,-13
2522,-11
2560,-9
2646,-11
2675,-13
2700,-11
2737,-9
2876,-12
