Seconds_Since_Start,Score_Difference
21,-2
51,-4
69,-2
91,0
105,-2
168,-5
200,-7
253,-9
276,-7
286,-10
361,-12
392,-14
417,-17
474,-19
488,-18
518,-21
549,-23
566,-21
583,-19
620,-21
660,-23
674,-21
707,-19
740,-22
852,-24
868,-21
888,-23
909,-21
961,-23
976,-21
988,-23
1006,-21
1032,-19
1048,-20
1092,-22
1120,-24
1142,-22
1162,-24
1182,-22
1221,-20
1307,-22
1330,-24
1353,-22
1376,-24
1397,-21
1402,-23
1417,-21
1483,-23
1547,-25
1570,-23
1577,-25
1588,-23
1618,-25
1641,-27
1651,-25
1669,-27
1684,-24
1701,-27
1737,-30
1759,-29
1778,-31
1843,-29
1896,-31
1909,-30
1921,-32
1937,-30
1963,-32
1999,-30
2026,-27
2065,-29
2092,-31
2114,-29
2124,-31
2155,-32
2159,-30
2170,-33
2185,-31
2199,-33
2219,-31
2298,-33
2310,-31
2363,-34
2377,-32
2393,-35
2492,-37
2530,-39
2564,-41
2579,-39
2592,-41
2602,-39
2619,-41
2681,-42
2699,-40
2717,-42
2780,-44
2790,-42
2841,-40
2862,-43
