Seconds_Since_Start,Score_Difference
83,2
165,0
197,2
302,-1
361,-3
380,-1
409,1
439,3
458,1
487,-1
538,1
567,-1
597,-3
615,-1
638,-3
680,-5
689,-3
776,-5
808,-3
849,-1
872,-3
920,0
943,-2
1021,0
1055,2
1094,4
1114,2
1136,0
1174,-2
1188,1
1208,-1
1294,-3
1323,-1
1344,-3
1360,-1
1456,1
1489,3
1547,5
1581,7
1669,9
1694,7
1706,8
1779,6
1806,8
1866,6
1878,8
1890,5
1977,7
1979,9
2069,11
2125,10
2206,12
2290,14
2315,16
2353,18
2365,16
2406,18
2455,16
2520,13
2542,15
2582,17
2626,20
2665,23
2679,21
2718,19
2826,16
2859,15
