Seconds_Since_Start,Score_Difference
19,2
43,5
66,2
81,4
105,1
127,3
135,2
159,5
198,7
233,10
260,12
279,10
313,8
348,6
365,8
386,10
411,8
439,6
460,9
480,6
544,4
561,6
580,3
612,0
637,-2
653,0
687,2
720,4
737,3
760,5
790,6
811,3
831,5
867,7
909,9
930,11
940,8
950,9
976,7
1032,5
1055,3
1073,5
1094,2
1135,-1
1155,1
1165,-1
1197,-4
1243,-6
1254,-4
1287,-1
1313,-4
1349,-2
1387,-4
1401,-2
1436,0
1440,-2
1460,-4
1478,-2
1496,-4
1591,-7
1625,-9
1648,-6
1669,-9
1694,-12
1751,-11
1770,-13
1791,-11
1834,-13
1846,-10
1880,-9
1928,-11
1939,-9
1965,-11
1991,-9
2014,-7
2050,-5
2062,-8
2081,-6
2118,-8
2187,-9
2204,-7
2253,-5
2279,-7
2297,-5
2312,-7
2337,-8
2356,-5
2422,-7
2438,-5
2455,-3
2489,0
2557,-3
2572,0
2618,-2
2687,-4
2712,-2
2739,-4
2759,-2
2787,0
2825,-1
2871,-2
2879,-4
