Seconds_Since_Start,Score_Difference
27,2
78,4
97,2
160,0
216,-2
235,0
263,-2
313,0
337,2
364,4
396,7
412,5
433,7
478,9
501,7
525,10
558,12
582,10
595,13
675,15
728,13
765,11
823,13
866,11
907,9
929,11
1002,9
1055,11
1076,8
1111,6
1151,5
1154,4
1228,7
1250,5
1296,3
1330,1
1392,-1
1433,-3
1453,-1
1472,-3
1490,-4
1506,-2
1547,0
1571,2
1601,5
1658,7
1680,5
1699,7
1729,9
1819,7
1851,5
1868,8
1884,6
1913,8
1943,10
1957,8
1976,11
2003,9
2009,10
2018,8
2039,10
2060,8
2104,11
2117,8
2126,10
2142,11
2174,9
2212,7
2244,9
2263,6
2321,4
2336,6
2392,8
2432,10
2451,9
2473,12
2503,10
2518,12
2534,14
2558,15
2580,17
2632,19
2647,17
2673,14
2695,16
2705,14
2728,12
2782,9
2842,7
2848,5
2864,7
2872,8
