Seconds_Since_Start,Score_Difference
48,2
63,-1
76,2
96,4
149,6
155,4
179,6
243,8
253,6
299,9
363,12
382,14
413,17
430,14
468,12
521,10
535,12
606,14
619,11
670,8
684,10
695,8
755,11
786,13
827,15
836,12
865,10
880,12
899,10
930,7
947,9
982,7
999,9
1035,12
1073,9
1104,6
1189,8
1237,6
1251,9
1265,7
1274,9
1301,11
1312,9
1327,10
1350,8
1366,11
1388,14
1402,11
1411,14
1458,17
1512,20
1581,18
1624,16
1648,18
1721,15
1735,18
1747,15
1789,13
1866,16
1905,18
1942,20
1965,22
1976,19
2000,16
2021,14
2045,12
2102,9
2118,11
2129,9
2158,6
2178,4
2208,1
2231,0
2241,2
2255,0
2279,-3
2300,-1
2337,-3
2375,-6
2419,-3
2451,0
2534,-3
2589,-1
2613,-4
2629,-1
2654,-3
2672,-2
2689,-4
2728,-6
2790,-9
2811,-12
2857,-10
