Seconds_Since_Start,Score_Difference
11,-2
27,1
94,4
111,2
148,0
160,2
175,0
204,-2
225,0
241,-2
265,0
271,-3
304,-5
319,-3
352,0
372,-2
390,1
413,-1
451,1
470,0
494,-2
518,0
542,-2
559,0
571,-2
591,-4
637,-6
656,-4
717,-2
748,-4
773,-2
823,1
843,-1
863,0
879,-2
965,0
999,3
1022,1
1038,3
1076,1
1099,3
1133,6
1151,4
1185,2
1202,4
1247,1
1272,3
1287,1
1317,3
1328,1
1371,-2
1402,-5
1407,-3
1426,-5
1494,-3
1518,-5
1528,-2
1555,-4
1606,-2
1632,-4
1677,-6
1699,-4
1721,-7
1740,-5
1758,-7
1790,-10
1804,-9
1893,-7
1928,-9
1936,-6
1980,-8
2022,-10
2040,-7
2078,-9
2113,-10
2157,-12
2227,-9
2257,-8
2286,-5
2307,-7
2350,-4
2381,-2
2397,-4
2437,-6
2460,-9
2479,-8
2511,-5
2555,-6
2567,-9
2579,-7
2593,-9
2655,-7
2691,-10
2745,-8
2774,-10
2800,-12
2839,-14
2851,-12
2860,-13
