Seconds_Since_Start,Score_Difference
59,3
75,1
96,-2
132,-4
146,-2
169,-4
195,-1
215,-4
270,-7
332,-10
349,-7
377,-5
459,-2
510,-3
530,-1
542,-3
554,-1
580,-3
603,-4
645,-2
679,0
739,1
779,-2
792,1
826,3
845,1
868,3
900,5
919,3
935,5
972,3
983,6
1008,4
1030,6
1043,5
1073,3
1105,1
1192,2
1238,-1
1254,2
1265,0
1279,1
1292,0
1321,-2
1359,-4
1373,-2
1384,-4
1434,-2
1463,-5
1489,-3
1520,-1
1538,-4
1594,-6
1680,-9
1706,-6
1725,-9
1736,-7
1761,-10
1823,-8
1843,-10
1899,-8
1915,-11
1982,-9
2026,-7
2093,-5
2115,-8
2127,-6
2146,-7
2160,-5
2224,-7
2240,-5
2269,-7
2319,-5
2350,-3
2362,-6
2407,-4
2422,-7
2490,-5
2533,-3
2545,-4
2613,-1
2658,1
2749,3
2783,5
2790,3
2806,4
2815,3
2836,5
2860,3
2864,4
