Seconds_Since_Start,Score_Difference
14,2
39,4
76,6
112,4
135,6
156,3
177,1
195,4
224,2
257,5
302,2
328,4
341,1
358,3
383,1
424,3
441,1
460,3
498,6
531,8
553,7
566,9
577,6
614,9
635,12
661,14
701,11
742,9
762,12
776,10
788,13
807,11
829,13
887,15
903,13
929,15
942,13
1040,11
1050,14
1073,12
1082,15
1099,13
1162,12
1178,14
1190,12
1197,14
1226,12
1247,15
1283,18
1305,20
1322,18
1331,21
1354,18
1388,16
1417,14
1438,17
1472,15
1515,18
1526,15
1553,18
1581,20
1624,17
1638,14
1666,16
1683,15
1727,17
1769,19
1779,17
1800,20
1834,22
1844,19
1860,22
1878,19
1930,17
1944,19
2014,16
2027,18
2040,16
2079,13
2100,16
2159,17
2194,16
2210,18
2223,16
2247,14
2271,17
2280,16
2295,17
2308,14
2330,12
2354,9
2415,7
2473,9
2488,7
2505,9
2550,11
2569,9
2585,11
2617,8
2650,6
2663,7
2742,6
2752,8
2799,6
2811,8
2848,6
2850,7
2860,4
2870,6
2877,4
2879,6
