Seconds_Since_Start,Score_Difference
42,-2
63,0
72,-3
94,-1
117,2
130,-1
157,-3
173,0
213,-2
238,-5
241,-7
254,-5
311,-7
327,-9
346,-11
361,-9
396,-6
414,-9
462,-7
498,-5
509,-7
550,-4
569,-6
586,-4
608,-2
630,-5
750,-7
764,-5
780,-8
798,-6
811,-8
831,-6
846,-9
888,-11
908,-9
921,-12
935,-10
948,-12
995,-15
1073,-18
1176,-16
1195,-18
1207,-15
1227,-16
1235,-14
1258,-16
1270,-13
1303,-10
1329,-11
1340,-9
1354,-11
1373,-12
1377,-11
1410,-13
1419,-11
1438,-13
1458,-10
1482,-12
1493,-9
1510,-11
1524,-8
1556,-5
1579,-8
1620,-10
1697,-8
1710,-11
1743,-14
1772,-16
1782,-14
1799,-16
1809,-14
1834,-12
1877,-15
1931,-18
2005,-20
2019,-18
2047,-21
2059,-19
2112,-21
2132,-18
2191,-21
2208,-19
2239,-17
2277,-15
2339,-13
2340,-12
2419,-10
2437,-13
2505,-10
2535,-13
2601,-11
2635,-9
2673,-6
2704,-3
2754,-5
2782,-7
2788,-5
2808,-7
2815,-4
2848,-2
2860,-4
2868,-6
2873,-4
2874,-6
2879,-3
