Seconds_Since_Start,Score_Difference
54,-3
70,-6
83,-3
112,-5
124,-3
145,-6
180,-8
199,-9
266,-6
290,-4
306,-6
336,-8
376,-10
388,-7
408,-5
439,-3
447,-5
456,-2
472,-4
505,-6
528,-3
546,-6
589,-4
605,-6
631,-8
660,-10
674,-8
720,-5
737,-7
764,-5
780,-6
795,-4
843,-6
864,-3
880,-5
917,-3
951,0
976,-2
987,0
1019,3
1051,5
1065,7
1098,10
1117,8
1134,10
1146,7
1179,5
1202,7
1226,9
1247,6
1264,8
1279,6
1302,8
1314,6
1343,4
1438,7
1460,4
1520,7
1539,5
1561,7
1597,5
1609,6
1626,4
1656,2
1677,4
1697,2
1720,4
1765,7
1816,9
1833,6
1848,8
1876,5
1925,8
1970,6
1992,4
2012,2
2013,3
2032,6
2088,4
2125,2
2137,4
2160,6
2182,8
2207,6
2232,8
2249,6
2268,8
2280,6
2293,9
2308,7
2348,10
2365,7
2396,5
2457,3
2500,1
2552,2
2568,-1
2592,-3
2610,-1
2647,1
2662,-2
2713,1
2725,3
2737,1
2776,-1
2789,1
2831,-1
2846,2
2858,0
2878,3
