Seconds_Since_Start,Score_Difference
23,-2
49,-5
61,-3
84,-5
99,-3
125,0
145,2
169,5
195,6
222,4
270,2
290,-1
325,0
357,-2
387,-5
415,-8
459,-10
472,-8
491,-10
506,-7
530,-5
539,-7
562,-10
583,-7
597,-10
613,-8
634,-10
650,-7
686,-9
749,-12
776,-15
828,-17
865,-15
888,-18
903,-16
957,-14
981,-16
992,-19
1016,-21
1047,-19
1058,-22
1099,-19
1126,-17
1159,-16
1195,-14
1217,-16
1311,-18
1338,-21
1352,-19
1366,-21
1391,-24
1435,-22
1476,-20
1535,-18
1544,-20
1571,-22
1580,-24
1607,-26
1636,-28
1645,-25
1677,-28
1753,-25
1762,-28
1797,-26
1815,-28
1819,-26
1859,-24
1877,-26
1884,-25
1930,-23
1995,-20
2010,-23
2023,-21
2038,-23
2052,-20
2082,-18
2093,-21
2113,-22
2127,-20
2138,-24
2155,-23
2160,-26
2175,-28
2230,-30
2252,-28
2271,-25
2314,-22
2351,-25
2382,-28
2422,-31
2441,-28
2462,-30
2496,-28
2511,-30
2551,-32
2556,-30
2581,-28
2596,-30
2628,-27
2657,-24
2696,-27
2752,-29
2777,-32
2784,-30
2792,-32
2816,-35
2826,-33
2857,-35
