Seconds_Since_Start,Score_Difference
69,-2
89,0
132,-2
140,0
178,-2
224,1
246,4
268,2
297,5
314,7
335,5
351,8
371,10
422,12
439,10
475,12
490,10
503,13
522,11
548,9
572,6
591,9
617,11
638,9
665,11
711,9
762,12
786,10
812,12
820,10
853,11
898,8
914,10
929,8
943,6
978,3
997,6
1016,4
1056,6
1069,4
1094,6
1120,4
1141,6
1155,4
1218,6
1237,8
1264,10
1306,7
1345,8
1361,6
1380,8
1396,6
1415,3
1533,1
1560,0
1600,-2
1614,0
1636,3
1709,5
1737,3
1782,5
1880,3
1915,6
1932,4
1948,6
1962,4
2013,3
2044,5
2060,7
2077,5
2120,7
2136,5
2211,7
2225,5
2241,6
2265,3
2288,6
2338,9
2387,7
2405,9
2452,8
2469,10
2503,8
2555,6
2594,4
2617,6
2630,8
2643,7
2662,9
2697,7
2722,9
2735,7
2753,5
2775,7
2785,5
2788,7
2797,4
2835,3
2876,5
