Seconds_Since_Start,Score_Difference
20,-2
75,1
146,3
170,5
230,8
246,6
257,9
285,11
305,8
317,9
323,11
416,9
466,12
476,10
493,13
505,11
516,13
533,11
544,9
587,7
600,5
611,7
631,5
652,7
680,9
694,6
740,4
757,7
813,10
849,12
870,10
885,12
904,14
930,11
944,12
953,15
974,13
990,15
1014,13
1036,15
1053,13
1073,15
1142,13
1183,11
1197,14
1218,16
1247,14
1286,11
1315,9
1330,11
1355,9
1417,8
1439,11
1465,8
1481,10
1501,8
1536,6
1568,5
1580,3
1626,6
1635,4
1669,2
1728,4
1740,2
1758,4
1772,2
1805,0
1836,-2
1861,-3
1877,-6
1925,-8
1940,-6
1989,-8
2052,-10
2065,-8
2091,-6
2125,-8
2160,-6
2205,-9
2235,-11
2278,-9
2308,-7
2328,-5
2345,-7
2428,-5
2444,-7
2458,-4
2492,-1
2561,-3
2574,-1
2610,1
2653,3
2674,1
2692,3
2750,1
2757,-2
2794,0
2868,3
2874,0
3359,-2
3370,1
3394,-2
3422,1
3459,-2
3475,1
3559,-1
3581,1
