Seconds_Since_Start,Score_Difference
63,2
83,0
133,2
165,5
185,3
211,0
239,-2
306,0
333,-1
344,2
364,4
378,2
418,4
451,7
463,5
497,7
518,5
552,3
573,0
597,2
643,4
675,2
702,-1
819,2
866,3
921,1
935,4
968,2
981,5
995,3
1010,6
1028,7
1047,5
1077,3
1100,5
1122,6
1142,7
1156,5
1213,3
1239,1
1272,3
1309,2
1332,0
1344,2
1364,4
1390,2
1404,0
1406,2
1416,-1
1439,2
1457,-1
1474,2
1492,0
1519,2
1545,4
1578,6
1597,9
1633,6
1661,4
1691,1
1735,3
1784,5
1801,3
1840,6
1903,8
1914,6
1927,9
1940,7
1948,10
1963,8
2009,6
2023,9
2034,7
2057,9
2088,12
2100,10
2112,12
2135,10
2154,12
2160,10
2176,12
2189,10
2216,7
2237,9
2244,7
2269,5
2280,7
2295,5
2322,7
2340,4
2358,6
2389,8
2406,7
2413,4
2450,6
2469,4
2482,6
2492,4
2506,5
2542,3
2594,1
2617,2
2630,-1
2656,1
2689,3
2706,1
2731,3
2748,1
2764,4
2780,1
2789,3
2821,1
2854,-1
2867,1
2873,2
2880,4
