Seconds_Since_Start,Score_Difference
18,3
29,0
88,-2
106,0
143,2
163,0
188,-2
196,1
214,-1
234,-3
247,-1
295,-3
309,-1
331,-4
395,-6
435,-7
483,-4
517,-2
529,-4
566,-6
594,-3
643,-5
675,-6
685,-4
694,-7
737,-5
787,-7
817,-4
838,-6
874,-8
917,-6
932,-8
950,-10
995,-12
1014,-10
1067,-13
1093,-15
1119,-18
1157,-16
1187,-13
1205,-11
1282,-13
1319,-15
1374,-13
1392,-10
1405,-13
1440,-15
1462,-12
1489,-10
1518,-8
1545,-10
1584,-7
1599,-9
1614,-6
1640,-3
1690,-2
1749,0
1794,-1
1828,-4
1842,-2
1858,-5
1892,-8
1923,-6
1965,-3
1997,-6
2011,-3
2030,-5
2074,-3
2093,-5
2110,-2
2138,-4
2175,-7
2247,-4
2267,-1
2282,-4
2313,-6
2350,-8
2374,-11
2391,-9
2399,-11
2407,-9
2431,-11
2437,-8
2450,-10
2459,-12
2522,-10
2541,-9
2576,-7
2602,-9
2625,-7
2642,-9
2724,-7
2741,-9
2777,-11
2787,-9
2797,-11
2865,-13
2874,-11
