Seconds_Since_Start,Score_Difference
21,-3
39,-1
69,1
128,3
151,0
174,-2
201,-4
214,-1
241,1
302,-1
316,1
356,0
371,2
412,0
451,2
566,4
580,1
604,3
640,6
660,8
676,6
785,9
809,7
827,9
867,12
960,15
1034,13
1054,16
1075,18
1108,20
1127,18
1146,15
1171,17
1187,19
1202,16
1223,19
1270,16
1298,14
1352,16
1371,14
1410,11
1454,12
1474,10
1546,8
1561,10
1643,12
1658,10
1733,11
1775,13
1796,11
1817,13
1837,15
1852,13
1867,16
1890,13
1917,16
1949,19
1963,17
1984,19
2015,21
2067,22
2079,20
2109,17
2121,18
2160,15
2175,12
2194,14
2239,13
2250,16
2267,18
2277,20
2303,17
2348,19
2367,21
2387,19
2416,17
2433,19
2451,16
2466,19
2486,16
2513,19
2546,16
2561,18
2582,16
2598,18
2615,15
2653,16
2672,14
2696,16
2721,14
2753,16
2763,14
2794,12
2810,15
2818,13
2854,16
2861,13
