Seconds_Since_Start,Score_Difference
25,-3
55,-6
79,-4
96,-6
121,-8
130,-5
142,-8
158,-5
171,-7
191,-5
212,-7
239,-10
249,-7
269,-9
298,-11
335,-13
353,-11
376,-13
387,-11
428,-14
456,-17
499,-20
544,-23
559,-20
587,-18
647,-16
681,-18
691,-16
736,-14
752,-16
842,-18
883,-16
909,-18
964,-20
985,-18
1017,-17
1059,-15
1079,-17
1102,-15
1148,-18
1170,-15
1209,-17
1230,-14
1281,-13
1377,-15
1399,-13
1406,-15
1411,-13
1434,-15
1440,-13
1450,-11
1468,-13
1487,-10
1504,-13
1540,-11
1567,-9
1580,-11
1637,-13
1657,-11
1686,-13
1709,-11
1747,-14
1767,-13
1830,-15
1838,-13
1850,-16
1877,-18
1892,-16
1902,-18
1914,-16
1933,-19
1971,-22
1996,-20
2022,-23
2030,-21
2070,-19
2084,-21
2116,-23
2121,-22
2128,-25
2140,-27
2178,-29
2227,-27
2244,-30
2273,-32
2283,-30
2310,-32
2361,-35
2375,-33
2409,-31
2426,-28
2440,-31
2487,-29
2513,-28
2534,-26
2544,-29
2554,-26
2570,-28
2578,-25
2615,-23
2644,-25
2692,-23
2722,-20
2739,-22
2761,-19
2779,-21
2787,-17
2799,-19
2811,-17
2823,-19
2831,-16
2836,-18
2856,-17
