Seconds_Since_Start,Score_Difference
24,-2
48,0
62,-2
76,0
103,-2
117,0
183,2
221,-1
243,2
254,0
265,2
280,0
296,2
338,0
389,1
420,3
447,6
479,4
518,7
543,9
630,11
649,9
682,6
696,9
765,11
779,9
813,13
840,11
869,9
914,7
939,5
1044,3
1077,1
1093,3
1114,1
1141,3
1158,0
1171,3
1259,5
1290,2
1312,4
1342,6
1356,3
1381,6
1399,8
1414,9
1438,7
1466,9
1480,7
1517,5
1537,7
1554,9
1573,11
1592,9
1614,7
1624,9
1681,11
1708,13
1785,15
1814,13
1856,11
1877,13
1900,15
1920,17
1938,15
1960,17
1969,16
1983,15
2044,17
2058,14
2071,16
2091,18
2107,15
2123,14
2132,16
2186,14
2203,16
2222,13
2235,15
2291,17
2307,18
2324,16
2332,19
2340,17
2352,20
2377,23
2391,21
2402,22
2414,19
2443,17
2464,15
2479,17
2502,15
2513,17
2524,16
2554,13
2571,16
2612,18
2643,20
2657,18
2672,20
2686,18
2709,20
2730,23
2747,21
2775,24
2789,22
2820,20
2832,23
2845,20
