Seconds_Since_Start,Score_Difference
17,-2
43,-3
57,-1
109,1
121,-1
143,1
159,-1
176,1
210,-1
253,1
306,-1
325,1
356,3
379,1
399,2
422,-1
454,-3
474,-1
492,-3
525,-5
544,-6
613,-8
627,-5
642,-7
654,-6
679,-4
703,-7
736,-6
812,-9
849,-11
868,-9
901,-11
924,-12
940,-10
981,-8
1071,-6
1119,-4
1188,-6
1204,-4
1250,-3
1280,-1
1303,-3
1332,-1
1349,-3
1373,-1
1387,-3
1407,-1
1413,-3
1440,-5
1590,-3
1632,-1
1731,1
1756,-1
1797,1
1868,-1
1894,-3
1916,-1
1927,-3
1950,-1
1969,-4
1992,-1
2006,-3
2056,-1
2088,2
2106,0
2126,-2
2215,0
2233,2
2251,0
2268,3
2325,5
2374,7
2403,9
2457,12
2478,10
2541,12
2556,10
2569,13
2590,11
2647,9
2694,11
2729,9
2741,11
2764,9
2781,12
2790,10
2808,12
2823,14
2852,16
2860,13
