Seconds_Since_Start,Score_Difference
19,-2
80,-5
163,-3
187,-5
199,-4
212,-7
234,-9
261,-7
273,-9
286,-7
304,-9
328,-11
365,-14
385,-17
423,-19
437,-16
479,-18
536,-20
557,-17
581,-20
600,-17
614,-19
660,-16
678,-19
689,-16
714,-14
741,-11
778,-9
800,-12
828,-15
855,-17
872,-15
912,-12
933,-10
951,-13
970,-11
988,-13
1018,-16
1033,-19
1053,-17
1071,-19
1116,-21
1130,-19
1148,-20
1174,-18
1213,-20
1289,-18
1320,-20
1339,-18
1370,-16
1384,-17
1404,-20
1417,-22
1436,-19
1509,-17
1532,-15
1556,-17
1582,-15
1596,-17
1610,-15
1640,-17
1672,-20
1719,-18
1736,-21
1773,-23
1856,-25
1880,-23
1964,-21
1993,-19
2010,-21
2021,-19
2033,-21
2059,-23
2090,-21
2113,-23
2142,-20
2159,-17
2189,-20
2207,-18
2230,-20
2283,-22
2359,-20
2404,-22
2423,-19
2623,-17
2638,-20
2684,-18
2731,-16
2794,-14
2837,-13
2857,-15
2863,-13
