Seconds_Since_Start,Score_Difference
32,2
46,0
73,2
138,0
155,3
165,0
180,2
207,0
227,3
270,0
320,2
344,-1
401,-3
416,0
435,-2
456,-4
473,-1
492,-4
627,-1
647,-3
665,-1
717,-3
720,0
765,3
803,5
835,3
864,1
930,3
988,1
1002,3
1026,6
1048,3
1068,5
1089,3
1109,5
1142,2
1162,4
1182,2
1200,4
1214,2
1229,4
1250,2
1291,4
1321,6
1405,4
1413,7
1440,5
1455,8
1470,5
1504,3
1524,6
1633,4
1679,6
1722,4
1749,2
1770,5
1795,3
1839,1
1856,2
1902,4
1913,2
1925,3
1952,0
1974,-2
2005,-3
2023,-1
2082,-3
2113,-5
2130,-2
2190,0
2216,2
2246,0
2271,2
2288,0
2312,-3
2333,-1
2347,-3
2366,-1
2386,-4
2402,-2
2416,-5
2436,-3
2453,-5
2486,-7
2506,-9
2539,-10
2559,-8
2567,-11
2607,-8
2636,-9
2657,-12
2687,-15
2699,-13
2717,-15
2729,-13
2790,-11
2805,-14
2819,-12
