Seconds_Since_Start,Score_Difference
46,2
60,0
103,2
125,0
212,-2
224,0
241,-2
276,-4
294,-2
325,0
338,-2
358,-4
381,-2
400,-4
432,-7
450,-5
513,-7
672,-5
707,-7
719,-5
738,-7
761,-5
804,-7
985,-5
1006,-7
1048,-5
1061,-7
1124,-5
1163,-2
1204,0
1231,2
1262,4
1375,2
1391,4
1431,6
1439,4
1463,2
1487,4
1509,2
1526,4
1540,2
1561,4
1582,2
1616,0
1671,3
1722,5
1737,3
1754,5
1768,3
1815,5
1850,7
1865,6
1949,4
1966,7
1987,4
2011,6
2052,4
2063,6
2138,8
2190,5
2212,8
2223,5
2266,8
2285,6
2342,8
2412,11
2432,9
2447,11
2461,10
2479,13
2542,15
2564,13
2608,16
2623,14
2645,16
2662,14
2704,17
2738,19
2822,17
2834,20
2843,18
