Seconds_Since_Start,Score_Difference
17,-2
29,0
124,-3
160,-2
206,-4
233,-6
244,-4
279,-2
332,0
365,2
381,-1
411,-4
443,-6
466,-4
476,-7
486,-5
496,-6
509,-4
526,-7
565,-5
587,-3
608,-5
620,-4
634,-6
668,-8
685,-6
754,-8
785,-11
833,-13
875,-15
948,-17
964,-15
994,-13
1024,-11
1039,-13
1059,-15
1075,-13
1101,-10
1161,-7
1173,-10
1230,-12
1249,-10
1271,-9
1294,-7
1310,-9
1363,-8
1376,-10
1389,-8
1401,-10
1464,-8
1515,-6
1536,-8
1563,-5
1579,-6
1622,-8
1688,-10
1722,-11
1767,-9
1821,-7
1908,-9
1925,-6
1950,-9
1975,-6
2012,-9
2032,-6
2048,-4
2065,-6
2091,-7
2103,-4
2113,-6
2149,-8
2173,-10
2222,-13
2235,-10
2262,-13
2305,-11
2316,-14
2339,-12
2356,-14
2386,-17
2466,-19
2485,-17
2502,-19
2525,-20
2531,-22
2552,-24
2573,-22
2585,-23
2597,-21
2613,-23
2617,-21
2668,-24
2701,-25
2716,-23
2735,-25
2764,-27
2786,-28
