Seconds_Since_Start,Score_Difference
31,3
54,5
74,7
88,5
102,7
123,10
169,8
198,6
243,9
273,7
282,9
307,12
339,14
350,12
389,10
401,12
450,10
471,8
485,11
506,8
528,5
551,7
557,5
583,7
607,5
648,6
660,4
668,7
677,4
699,7
731,9
750,6
789,9
814,7
839,4
896,2
915,5
996,3
1029,0
1041,2
1055,0
1128,-2
1140,1
1230,3
1242,1
1257,4
1281,2
1311,0
1339,2
1355,0
1385,-2
1398,0
1418,2
1451,4
1476,1
1496,3
1518,1
1538,4
1556,2
1572,4
1591,2
1601,4
1637,7
1652,5
1663,7
1669,5
1713,3
1726,5
1736,2
1758,-1
1788,1
1802,-2
1840,-4
1860,-3
1915,-6
1976,-8
2003,-10
2027,-8
2050,-6
2108,-8
2120,-6
2128,-3
2138,-5
2155,-2
2195,0
2209,-2
2225,0
2267,2
2286,4
2324,6
2373,8
2397,10
2416,8
2446,10
2480,12
2492,10
2508,12
2521,10
2550,12
2566,10
2571,12
2583,10
2601,8
2617,10
2631,8
2663,6
2693,4
2708,6
2745,4
2770,6
2788,4
2805,6
2817,4
2836,7
2841,4
2858,6
