Seconds_Since_Start,Score_Difference
55,2
72,0
99,2
112,0
142,-2
185,0
211,-2
227,0
270,2
293,4
307,1
357,3
380,1
400,-1
422,1
434,-1
465,-3
516,-5
566,-7
587,-6
611,-8
645,-10
669,-11
690,-8
692,-11
720,-14
750,-12
767,-14
803,-16
848,-18
879,-20
940,-23
958,-21
1028,-23
1059,-25
1100,-28
1122,-30
1152,-31
1171,-29
1187,-31
1242,-34
1256,-31
1278,-29
1327,-31
1336,-29
1394,-32
1434,-29
1490,-31
1523,-33
1545,-35
1579,-33
1596,-35
1613,-33
1628,-36
1650,-34
1695,-37
1716,-40
1737,-38
1760,-40
1795,-43
1810,-41
1861,-44
1933,-42
1957,-43
1967,-40
2068,-38
2083,-40
2100,-38
2122,-36
2160,-33
2197,-35
2331,-33
2368,-31
2383,-32
2417,-35
2443,-37
2461,-35
2505,-37
2530,-35
2557,-37
2597,-40
2622,-38
2637,-40
2682,-38
2703,-40
2757,-42
2775,-40
2787,-42
2816,-40
2834,-43
2851,-45
2855,-42
