Seconds_Since_Start,Score_Difference
46,3
82,5
110,6
124,4
148,6
177,8
192,6
213,8
224,6
267,3
305,0
319,2
339,0
382,2
425,0
433,2
465,0
480,-2
514,0
538,-3
579,-5
601,-3
634,-2
648,0
660,-2
664,0
669,-2
681,0
734,2
793,0
798,2
823,5
829,3
844,6
860,8
881,11
902,8
929,6
944,3
967,6
1049,4
1072,6
1123,4
1193,6
1199,3
1226,6
1263,5
1299,2
1313,4
1332,6
1344,8
1376,6
1387,8
1392,6
1413,4
1436,6
1571,8
1584,6
1596,8
1618,6
1630,8
1653,6
1663,8
1674,7
1709,10
1784,12
1827,15
1860,18
1876,16
1888,18
1926,16
1951,13
1972,15
1995,12
2020,9
2042,8
2057,9
2091,12
2170,10
2198,8
2212,10
2227,8
2238,6
2258,8
2282,6
2304,8
2329,6
2363,4
2426,2
2450,4
2480,3
2539,0
2555,3
2684,6
2706,4
2718,6
2744,3
2767,2
2787,4
2851,6
2855,5
2864,6
2868,4
2870,6
2875,4
2876,6
2879,4
