Seconds_Since_Start,Score_Difference
38,-2
52,0
73,-2
111,0
147,-3
165,0
191,-2
225,-1
247,-4
265,-6
300,-8
313,-7
325,-9
341,-7
361,-9
375,-7
396,-5
409,-7
416,-5
446,-3
465,-5
480,-3
513,-5
548,-7
563,-4
605,-6
651,-9
668,-7
743,-9
766,-11
800,-13
824,-15
836,-13
854,-11
887,-9
913,-11
963,-13
988,-16
1001,-13
1031,-11
1069,-8
1090,-10
1105,-7
1129,-9
1149,-7
1158,-9
1192,-11
1244,-13
1260,-11
1281,-8
1294,-10
1340,-13
1389,-15
1427,-13
1435,-16
1440,-13
1454,-16
1485,-14
1496,-16
1510,-14
1532,-17
1576,-14
1592,-17
1618,-20
1639,-22
1678,-24
1694,-22
1716,-24
1738,-22
1752,-25
1768,-23
1798,-21
1832,-23
1848,-22
1881,-25
1888,-22
1909,-19
1943,-21
1985,-19
2000,-20
2030,-22
2073,-24
2132,-26
2153,-24
2184,-22
2199,-24
2316,-27
2337,-25
2357,-27
2391,-25
2432,-23
2458,-20
2478,-22
2498,-20
2528,-23
2555,-21
2596,-23
2699,-25
2725,-24
2736,-26
2750,-23
2781,-21
2792,-19
2815,-17
2831,-19
2837,-16
2850,-17
2859,-14
