Seconds_Since_Start,Score_Difference
27,-3
69,-1
88,-4
109,-6
121,-4
191,-7
258,-5
291,-3
304,-5
344,-3
359,-5
380,-7
406,-5
434,-3
472,-5
510,-7
544,-9
550,-8
591,-11
623,-10
648,-8
665,-11
677,-10
692,-8
745,-10
780,-12
792,-10
828,-8
885,-6
906,-9
936,-11
958,-12
968,-14
1026,-17
1050,-20
1058,-18
1099,-16
1140,-14
1165,-16
1188,-19
1221,-22
1290,-25
1314,-27
1357,-30
1419,-33
1536,-35
1556,-37
1593,-35
1609,-37
1634,-39
1656,-42
1667,-41
1712,-43
1724,-41
1744,-43
1767,-41
1788,-39
1804,-42
1873,-40
1914,-38
1937,-40
1974,-42
2000,-43
2017,-41
2038,-44
2064,-46
2101,-48
2112,-46
2139,-48
2160,-46
2177,-44
2198,-46
2219,-48
2234,-46
2249,-48
2270,-49
2282,-47
2299,-49
2339,-47
2353,-49
2371,-47
2404,-45
2514,-43
2561,-41
2576,-43
2582,-41
2636,-43
2648,-40
2677,-38
2698,-39
2711,-37
2721,-38
2784,-40
2811,-41
2826,-38
2844,-41
2865,-43
