Seconds_Since_Start,Score_Difference
18,2
51,4
68,1
90,3
104,1
119,3
157,5
186,7
227,5
301,7
318,9
340,6
362,8
397,10
431,12
477,9
548,11
580,13
602,15
636,18
666,17
701,15
720,13
744,10
764,12
796,13
819,14
851,12
869,10
943,12
993,9
1025,7
1045,9
1071,7
1111,9
1137,7
1154,9
1175,11
1188,9
1209,10
1277,8
1310,11
1346,13
1360,11
1382,13
1393,11
1418,9
1459,7
1484,5
1496,7
1512,8
1524,6
1564,4
1577,6
1615,4
1645,6
1667,8
1709,6
1726,9
1760,11
1773,9
1788,11
1809,8
1847,6
1871,8
1886,6
1908,8
1920,6
1937,8
1953,5
1972,3
1993,1
2012,3
2039,5
2063,8
2195,6
2233,9
2250,7
2271,9
2289,7
2301,10
2314,8
2331,10
2346,8
2367,11
2394,14
2423,17
2452,20
2487,22
2518,20
2536,22
2562,20
2592,18
2604,19
2632,21
2642,18
2662,20
2719,22
2746,20
2756,21
2770,18
2814,16
2824,14
2844,12
2862,10
