Seconds_Since_Start,Score_Difference
38,-2
64,-5
76,-3
110,-5
123,-4
150,-2
166,-5
184,-3
198,-5
237,-2
275,0
289,-2
306,1
329,3
346,0
367,3
382,1
388,3
404,5
437,3
448,6
476,8
496,6
521,4
552,2
572,4
584,2
627,4
635,1
655,4
680,6
688,4
720,1
733,3
752,0
785,-2
803,0
816,-3
831,0
856,-2
876,-4
920,-2
943,1
968,-1
1008,2
1048,4
1127,2
1152,4
1167,1
1207,-1
1224,1
1250,3
1264,0
1320,-2
1361,0
1380,-2
1389,0
1406,-2
1454,0
1486,3
1500,1
1516,3
1548,5
1570,3
1603,1
1626,-1
1659,-3
1673,0
1721,2
1754,0
1826,2
1860,0
1909,-2
1934,-5
1950,-3
1979,-6
1989,-4
2002,-6
2015,-4
2052,-1
2073,-4
2137,-3
2157,-5
2210,-7
2271,-10
2314,-9
2341,-6
2357,-8
2380,-6
2416,-8
2435,-6
2451,-8
2521,-5
2551,-7
2562,-4
2603,-6
2626,-4
2652,-6
2664,-4
2702,-1
2739,-3
2807,-1
2843,1
2863,-1
2876,-3
