Seconds_Since_Start,Score_Difference
23,3
38,1
64,-2
97,-4
120,-7
136,-4
173,-7
190,-5
200,-8
216,-5
232,-7
264,-9
285,-7
321,-9
336,-6
449,-8
491,-11
542,-13
556,-11
575,-13
589,-11
607,-13
620,-10
634,-13
673,-11
694,-8
739,-6
751,-9
787,-12
804,-10
823,-12
848,-14
855,-12
870,-14
905,-16
924,-14
951,-12
1048,-14
1075,-11
1138,-8
1175,-6
1217,-9
1236,-7
1258,-5
1268,-7
1286,-5
1318,-7
1333,-9
1357,-7
1373,-10
1386,-7
1404,-10
1409,-7
1473,-10
1483,-7
1517,-5
1578,-8
1626,-10
1637,-11
1645,-9
1682,-7
1714,-5
1743,-3
1800,-6
1820,-4
1867,-6
1900,-8
1932,-10
1985,-7
2013,-9
2059,-11
2064,-8
2092,-6
2182,-8
2198,-5
2238,-3
2263,-5
2287,-3
2306,-1
2333,2
2383,4
2404,1
2458,3
2492,1
2526,-1
2540,1
2642,3
2692,5
2773,7
2809,9
2816,7
2834,9
2841,8
2862,10
2867,8
