Seconds_Since_Start,Score_Difference
31,2
55,0
80,2
140,4
197,2
266,0
315,-2
344,-4
353,-2
369,-4
412,-6
442,-4
456,-6
502,-8
537,-6
561,-9
579,-6
601,-4
627,-2
645,-5
660,-3
702,-1
720,-3
737,-2
840,0
865,-2
885,-4
905,-6
935,-8
967,-10
983,-8
1004,-10
1125,-12
1141,-9
1163,-6
1192,-4
1226,-2
1283,-4
1312,-7
1337,-9
1355,-8
1374,-10
1431,-12
1440,-10
1451,-12
1468,-9
1498,-11
1514,-10
1544,-12
1574,-14
1607,-17
1670,-15
1690,-17
1720,-16
1736,-18
1779,-21
1788,-23
1802,-21
1861,-23
1884,-26
1930,-28
1947,-26
1973,-24
1995,-21
2012,-22
2036,-24
2051,-22
2105,-24
2120,-22
2173,-24
2200,-27
2255,-25
2296,-27
2343,-29
2361,-27
2446,-25
2480,-23
2497,-25
2530,-23
2555,-21
2589,-19
2670,-21
2681,-20
2702,-22
2750,-19
2788,-18
2821,-16
2834,-18
2852,-20
2859,-18
