Seconds_Since_Start,Score_Difference
39,-2
55,0
75,-2
128,0
177,-2
236,0
257,-2
280,-4
293,-2
303,-4
326,-2
343,-4
380,-6
410,-4
424,-6
432,-4
446,-6
459,-3
473,-5
506,-7
515,-5
529,-7
549,-5
574,-7
586,-5
620,-3
648,-5
664,-3
676,-5
697,-3
720,0
732,-2
768,0
781,-2
802,0
813,-3
834,-1
850,-4
863,-1
879,-3
903,0
929,-2
948,0
981,-1
987,-3
999,-1
1020,-3
1071,-4
1090,-6
1130,-9
1155,-7
1202,-5
1216,-7
1223,-5
1261,-3
1276,-5
1290,-3
1353,0
1368,-2
1410,0
1429,-3
1440,-1
1504,1
1518,-1
1542,1
1573,4
1590,1
1616,-2
1627,0
1639,-2
1649,0
1728,2
1737,0
1758,2
1788,5
1848,2
1903,4
1930,1
1982,3
2010,1
2042,0
2065,-3
2077,-1
2092,-2
2113,-5
2133,-3
2152,-5
2160,-2
2184,-4
2206,-2
2257,0
2295,3
2340,1
2359,3
2377,1
2404,-1
2435,1
2477,-1
2495,1
2511,-2
2666,0
2698,2
2714,-1
2729,2
2851,0
2880,-3
