Seconds_Since_Start,Score_Difference
92,-2
135,0
160,-2
222,0
248,3
278,5
294,3
321,1
343,3
416,1
441,4
458,2
471,4
482,2
491,4
513,7
526,4
562,2
612,-1
638,-3
683,-1
705,-2
718,0
785,-1
813,-4
841,-6
861,-4
879,-6
905,-8
941,-10
956,-8
964,-10
979,-12
1035,-9
1058,-11
1086,-9
1105,-11
1116,-8
1138,-10
1167,-8
1191,-10
1224,-12
1251,-13
1283,-12
1337,-9
1356,-11
1372,-9
1379,-11
1393,-8
1434,-5
1476,-7
1502,-10
1528,-7
1567,-9
1588,-7
1598,-9
1638,-10
1674,-11
1688,-9
1752,-12
1774,-9
1797,-7
1815,-9
1837,-11
1917,-13
1929,-11
1940,-13
1961,-10
2018,-12
2033,-9
2045,-11
2066,-13
2108,-10
2147,-8
2203,-10
2220,-8
2251,-6
2319,-4
2335,-6
2353,-4
2379,-6
2398,-3
2415,-4
2443,-6
2457,-4
2522,-6
2533,-4
2562,-1
2578,-3
2605,-5
2697,-7
2743,-5
2756,-7
2768,-5
2798,-2
2816,-4
2838,-2
2859,-4
2869,-6
2870,-3
2871,-5
2875,-5
