Seconds_Since_Start,Score_Difference
27,2
49,0
95,2
112,0
142,1
165,3
172,0
185,2
235,5
262,7
280,5
294,7
317,5
405,7
423,5
496,2
558,0
566,2
575,-1
584,1
593,0
632,-2
653,0
689,-3
764,-5
790,-3
820,-5
836,-2
864,0
885,3
901,1
928,-2
951,0
960,-2
971,0
996,1
1011,3
1031,4
1055,2
1085,4
1101,1
1123,2
1148,-1
1149,1
1171,4
1191,1
1205,-1
1217,-2
1247,-4
1290,-5
1311,-7
1354,-5
1374,-7
1394,-10
1436,-8
1485,-5
1506,-3
1546,-1
1604,1
1676,-1
1699,2
1771,4
1802,7
1818,9
1836,7
1846,9
1860,7
1887,5
1958,7
1980,10
2004,7
2029,9
2046,7
2059,10
2102,9
2129,7
2178,9
2213,12
2233,10
2279,8
2311,11
2325,8
2338,11
2350,9
2393,11
2424,14
2463,16
2485,14
2517,12
2547,10
2562,13
2585,14
2617,17
2652,15
2671,12
2691,14
2727,16
2743,13
2789,11
2842,13
2852,11
