Seconds_Since_Start,Score_Difference
64,-3
93,-1
117,-3
200,-5
232,-3
253,0
286,2
307,0
326,2
349,0
364,3
410,5
457,7
473,9
494,7
506,10
530,12
582,10
604,13
672,11
691,8
713,10
787,12
816,14
830,12
896,14
917,11
934,13
984,11
1053,9
1089,6
1121,7
1143,9
1198,6
1217,4
1253,6
1284,8
1328,10
1355,13
1377,15
1389,12
1433,9
1462,7
1496,9
1558,11
1587,14
1599,13
1612,15
1665,17
1713,15
1725,18
1736,15
1745,14
1792,12
1836,15
1889,13
1902,16
1917,15
1931,13
1989,16
2043,18
2052,16
2074,19
2093,17
2105,19
2117,17
2156,20
2160,18
2168,19
2216,18
2247,20
2261,18
2284,16
2301,18
2319,16
2350,17
2414,19
2444,21
2484,18
2510,21
2559,23
2610,22
2632,24
2647,22
2681,19
2725,17
2746,19
2809,21
2821,19
2836,21
