Seconds_Since_Start,Score_Difference
36,-2
91,0
137,-2
173,-4
192,-1
239,-3
292,-5
364,-4
381,-7
454,-5
484,-3
512,-1
554,-3
571,-5
588,-3
691,-1
789,-3
803,-1
823,-3
857,-6
901,-4
914,-6
941,-4
979,-2
998,-5
1019,-3
1071,-5
1085,-3
1108,-5
1142,-7
1163,-5
1191,-3
1216,-5
1234,-3
1250,-6
1271,-4
1303,-2
1321,-4
1350,-6
1368,-4
1382,-7
1399,-9
1419,-11
1462,-9
1472,-11
1486,-10
1495,-8
1526,-10
1578,-12
1633,-14
1676,-12
1706,-10
1731,-8
1794,-10
1807,-8
1829,-6
1900,-8
1950,-6
2004,-8
2114,-10
2134,-8
2175,-10
2212,-12
2258,-10
2313,-8
2398,-11
2422,-13
2437,-11
2480,-9
2562,-7
2583,-8
2617,-5
2631,-6
2653,-8
2661,-6
2684,-8
2695,-6
2707,-8
2724,-6
2732,-8
2755,-6
2784,-9
2796,-7
2798,-9
2807,-7
2821,-9
2827,-6
2833,-8
2838,-5
2846,-7
2853,-8
2860,-6
2861,-8
2872,-5
2874,-7
