Seconds_Since_Start,Score_Difference
42,-2
64,1
125,-1
175,-3
191,-1
211,-3
238,-5
257,-2
284,-4
301,-2
314,-4
328,-1
352,-3
367,-1
378,1
385,4
399,2
414,4
430,1
446,-1
454,2
477,0
494,-3
537,0
571,2
584,0
598,3
620,5
642,3
654,5
690,3
699,6
756,5
834,3
848,5
876,7
900,9
915,7
952,5
971,8
984,6
1006,8
1066,10
1082,8
1114,6
1124,7
1135,5
1159,7
1195,5
1211,3
1243,1
1259,3
1270,1
1282,3
1297,1
1333,-2
1354,-4
1413,-3
1475,-5
1509,-3
1583,-5
1603,-4
1639,-2
1658,-4
1690,-6
1706,-8
1724,-10
1738,-9
1803,-11
1818,-8
1864,-6
1890,-8
1906,-6
1940,-8
1961,-6
1988,-4
2001,-6
2022,-3
2034,-4
2041,-6
2067,-8
2081,-7
2090,-9
2126,-12
2157,-14
2209,-12
2226,-14
2239,-15
2254,-14
2296,-16
2325,-14
2362,-12
2386,-10
2404,-12
2448,-14
2483,-12
2512,-9
2525,-11
2572,-9
2589,-12
2611,-14
2649,-17
2692,-14
2702,-16
2730,-18
2761,-16
2798,-14
2809,-17
2853,-19
