Seconds_Since_Start,Score_Difference
13,2
45,5
64,7
166,5
215,3
231,5
250,2
262,4
269,2
285,4
306,2
321,0
334,2
353,0
381,-3
450,-1
469,1
478,4
500,5
526,3
541,5
564,7
586,4
627,1
681,3
749,5
768,3
816,1
880,3
886,1
910,3
921,0
974,2
1026,0
1039,2
1054,0
1073,3
1084,1
1112,4
1136,6
1192,3
1240,1
1260,3
1280,0
1298,-2
1356,0
1379,-2
1401,-4
1415,-2
1433,-3
1480,-1
1519,2
1561,5
1626,7
1681,5
1697,8
1737,6
1791,9
1804,6
1832,8
1844,5
1903,8
1936,11
1963,9
1973,10
1995,7
2020,9
2052,7
2066,10
2115,8
2125,11
2192,8
2248,6
2271,8
2320,5
2354,2
2404,5
2424,2
2461,4
2474,2
2586,4
2613,6
2623,4
2676,7
2748,4
2787,1
2803,3
2838,5
2865,6
